timestamp,traffic_flow,adjusted_traffic_flow,adjusted_traffic_flow_normalized,hour,day_of_week,month,weather_condition_Clear,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,traffic_flow_lag_1,traffic_flow_lag_2,traffic_flow_lag_3,traffic_flow_roll_mean_4,traffic_flow_roll_std_4,traffic_flow_Clear,traffic_flow_Rain,traffic_flow_Snow,traffic_flow_Fog
2024-06-21 12:44:59.846316,117,70.2,0.23786982248520713,12,4,6,False,False,False,True,40.199999999999996,129.5,85.39999999999999,81.32499999999999,37.20424482949946,0.0,0.0,70.2,0.0
2024-06-21 12:29:59.846316,89,71.2,0.24378698224852072,12,4,6,False,False,True,False,70.2,40.199999999999996,129.5,77.775,37.36293841049806,0.0,71.2,0.0,0.0
2024-06-21 12:14:59.846316,115,69.0,0.23076923076923075,12,4,6,False,False,False,True,71.2,70.2,40.199999999999996,62.650000000000006,14.993665329065038,0.0,0.0,69.0,0.0
2024-06-21 11:59:59.846316,170,118.99999999999999,0.5266272189349112,11,4,6,False,True,False,False,69.0,71.2,70.2,82.35,24.44988070863885,0.0,0.0,0.0,118.99999999999999
2024-06-21 11:44:59.846316,99,59.4,0.1739644970414201,11,4,6,False,False,False,True,118.99999999999999,69.0,71.2,79.64999999999999,26.728948102509957,0.0,0.0,59.4,0.0
2024-06-21 11:29:59.846316,123,86.1,0.3319526627218934,11,4,6,False,True,False,False,59.4,118.99999999999999,69.0,83.375,26.19164943259595,0.0,0.0,0.0,86.1
2024-06-21 11:14:59.846316,181,126.69999999999999,0.5721893491124259,11,4,6,False,True,False,False,86.1,59.4,118.99999999999999,97.79999999999998,31.07035028232975,0.0,0.0,0.0,126.69999999999999
2024-06-21 10:59:59.846316,169,169.0,0.8224852071005917,10,4,6,True,False,False,False,126.69999999999999,86.1,59.4,110.29999999999998,47.927375614916926,169.0,0.0,0.0,0.0
2024-06-21 10:44:59.846316,59,41.3,0.06686390532544378,10,4,6,False,True,False,False,169.0,126.69999999999999,86.1,105.77499999999999,54.70949795663151,0.0,0.0,0.0,41.3
2024-06-21 10:29:59.846316,108,108.0,0.46153846153846145,10,4,6,True,False,False,False,41.3,169.0,126.69999999999999,111.25,53.15803482698234,108.0,0.0,0.0,0.0
2024-06-21 10:14:59.846316,60,36.0,0.03550295857988167,10,4,6,False,False,False,True,108.0,41.3,169.0,88.57499999999999,62.8346175819243,0.0,0.0,36.0,0.0
2024-06-21 09:59:59.846316,93,65.1,0.20769230769230765,9,4,6,False,True,False,False,36.0,108.0,41.3,62.599999999999994,32.80579217150542,0.0,0.0,0.0,65.1
2024-06-21 09:44:59.846316,113,113.0,0.49112426035502954,9,4,6,True,False,False,False,65.1,36.0,108.0,80.52499999999999,36.65109138893417,113.0,0.0,0.0,0.0
2024-06-21 09:29:59.846316,194,194.0,0.9704142011834318,9,4,6,True,False,False,False,113.0,65.1,36.0,102.02499999999999,69.04734486809276,194.0,0.0,0.0,0.0
2024-06-21 09:14:59.846316,133,106.4,0.45207100591715976,9,4,6,False,False,True,False,194.0,113.0,65.1,119.625,53.92404380237077,0.0,106.4,0.0,0.0
2024-06-21 08:59:59.846316,136,81.6,0.30532544378698223,8,4,6,False,False,False,True,106.4,194.0,113.0,123.75,48.74515360525599,0.0,0.0,81.6,0.0
2024-06-21 08:44:59.846316,158,94.8,0.3834319526627219,8,4,6,False,False,False,True,81.6,106.4,194.0,119.2,50.88549236603037,0.0,0.0,94.8,0.0
2024-06-21 08:29:59.846316,103,103.0,0.4319526627218935,8,4,6,True,False,False,False,94.8,81.6,106.4,96.45,11.032527664441655,103.0,0.0,0.0,0.0
2024-06-21 08:14:59.846316,147,102.89999999999999,0.431360946745562,8,4,6,False,True,False,False,103.0,94.8,81.6,95.57499999999999,10.077822185373376,0.0,0.0,0.0,102.89999999999999
2024-06-21 07:59:59.846316,60,36.0,0.03550295857988167,7,4,6,False,False,False,True,102.89999999999999,103.0,94.8,84.175,32.3456720443401,0.0,0.0,36.0,0.0
2024-06-21 07:44:59.846316,51,30.599999999999998,0.0035502958579881616,7,4,6,False,False,False,True,36.0,102.89999999999999,103.0,68.125,40.27285065649073,0.0,0.0,30.599999999999998,0.0
2024-06-21 07:29:59.846316,145,101.5,0.423076923076923,7,4,6,False,True,False,False,30.599999999999998,36.0,102.89999999999999,67.75,39.84457303071531,0.0,0.0,0.0,101.5
2024-06-21 07:14:59.846316,180,108.0,0.46153846153846145,7,4,6,False,False,False,True,101.5,30.599999999999998,36.0,69.025,41.39568214198198,0.0,0.0,108.0,0.0
2024-06-21 06:59:59.846316,102,81.60000000000001,0.30532544378698234,6,4,6,False,False,True,False,108.0,101.5,30.599999999999998,80.425,35.063977241608015,0.0,81.60000000000001,0.0,0.0
2024-06-21 06:44:59.846316,68,54.400000000000006,0.14437869822485208,6,4,6,False,False,True,False,81.60000000000001,108.0,101.5,86.375,24.094311223468022,0.0,54.400000000000006,0.0,0.0
2024-06-21 06:29:59.846316,132,79.2,0.2911242603550296,6,4,6,False,False,False,True,54.400000000000006,81.60000000000001,108.0,80.80000000000001,21.908902300206744,0.0,0.0,79.2,0.0
2024-06-21 06:14:59.846316,112,78.39999999999999,0.28639053254437863,6,4,6,False,True,False,False,79.2,54.400000000000006,81.60000000000001,73.4,12.739440071421448,0.0,0.0,0.0,78.39999999999999
2024-06-21 05:59:59.846316,186,111.6,0.4828402366863904,5,4,6,False,False,False,True,78.39999999999999,79.2,54.400000000000006,80.89999999999999,23.47963656731802,0.0,0.0,111.6,0.0
2024-06-21 05:44:59.846316,89,71.2,0.24378698224852072,5,4,6,False,False,True,False,111.6,78.39999999999999,79.2,85.1,18.029235517163155,0.0,71.2,0.0,0.0
2024-06-21 05:29:59.846316,153,153.0,0.7278106508875739,5,4,6,True,False,False,False,71.2,111.6,78.39999999999999,103.54999999999998,37.36821287315378,153.0,0.0,0.0,0.0
2024-06-21 05:14:59.846316,51,40.800000000000004,0.06390532544378702,5,4,6,False,False,True,False,153.0,71.2,111.6,94.14999999999999,48.78780585351224,0.0,40.800000000000004,0.0,0.0
2024-06-21 04:59:59.846316,199,159.20000000000002,0.7644970414201184,4,4,6,False,False,True,False,40.800000000000004,153.0,71.2,106.05000000000001,59.164488222807,0.0,159.20000000000002,0.0,0.0
2024-06-21 04:44:59.846316,144,100.8,0.4189349112426035,4,4,6,False,True,False,False,159.20000000000002,40.800000000000004,153.0,113.45,55.06151105808849,0.0,0.0,0.0,100.8
2024-06-21 04:29:59.846316,190,152.0,0.7218934911242603,4,4,6,False,False,True,False,100.8,159.20000000000002,40.800000000000004,113.20000000000002,54.823839096996245,0.0,152.0,0.0,0.0
2024-06-21 04:14:59.846316,127,88.89999999999999,0.3485207100591715,4,4,6,False,True,False,False,152.0,100.8,159.20000000000002,125.22500000000001,35.53067923170997,0.0,0.0,0.0,88.89999999999999
2024-06-21 03:59:59.846316,180,125.99999999999999,0.5680473372781064,3,4,6,False,True,False,False,88.89999999999999,152.0,100.8,116.925,28.035855019361676,0.0,0.0,0.0,125.99999999999999
2024-06-21 03:44:59.846316,101,60.599999999999994,0.18106508875739644,3,4,6,False,False,False,True,125.99999999999999,88.89999999999999,152.0,106.875,40.276161270243584,0.0,0.0,60.599999999999994,0.0
2024-06-21 03:29:59.846316,182,127.39999999999999,0.5763313609467455,3,4,6,False,True,False,False,60.599999999999994,125.99999999999999,88.89999999999999,100.725,32.14668204755616,0.0,0.0,0.0,127.39999999999999
2024-06-21 03:14:59.846316,174,121.8,0.5431952662721893,3,4,6,False,True,False,False,127.39999999999999,60.599999999999994,125.99999999999999,108.94999999999999,32.32104577516021,0.0,0.0,0.0,121.8
2024-06-21 02:59:59.846316,135,94.5,0.38165680473372776,2,4,6,False,True,False,False,121.8,127.39999999999999,60.599999999999994,101.07499999999999,30.572250489618902,0.0,0.0,0.0,94.5
2024-06-21 02:44:59.846316,96,76.80000000000001,0.27692307692307694,2,4,6,False,False,True,False,94.5,121.8,127.39999999999999,105.125,23.73062367490585,0.0,76.80000000000001,0.0,0.0
2024-06-21 02:29:59.846316,62,37.199999999999996,0.04260355029585797,2,4,6,False,False,False,True,76.80000000000001,94.5,121.8,82.575,35.463819591239826,0.0,0.0,37.199999999999996,0.0
2024-06-21 02:14:59.846316,70,49.0,0.11242603550295857,2,4,6,False,True,False,False,37.199999999999996,76.80000000000001,94.5,64.375,26.056141310639397,0.0,0.0,0.0,49.0
2024-06-21 01:59:59.846316,81,56.699999999999996,0.15798816568047333,1,4,6,False,True,False,False,49.0,37.199999999999996,76.80000000000001,54.925,16.642791232242573,0.0,0.0,0.0,56.699999999999996
2024-06-21 01:44:59.846316,155,93.0,0.3727810650887574,1,4,6,False,False,False,True,56.699999999999996,49.0,37.199999999999996,58.974999999999994,24.059145870126176,0.0,0.0,93.0,0.0
2024-06-21 01:29:59.846316,69,55.2,0.14911242603550298,1,4,6,False,False,True,False,93.0,56.699999999999996,49.0,63.475,19.9635292471048,0.0,55.2,0.0,0.0
2024-06-21 01:14:59.846316,104,62.4,0.19171597633136092,1,4,6,False,False,False,True,55.2,93.0,56.699999999999996,66.825,17.72350134708174,0.0,0.0,62.4,0.0
2024-06-21 00:59:59.846316,56,33.6,0.021301775147928997,0,4,6,False,False,False,True,62.4,55.2,93.0,61.050000000000004,24.565219315121308,0.0,0.0,33.6,0.0
2024-06-21 00:44:59.846316,164,164.0,0.7928994082840236,0,4,6,True,False,False,False,33.6,62.4,55.2,78.8,58.10335618533586,164.0,0.0,0.0,0.0
2024-06-21 00:29:59.846316,194,194.0,0.9704142011834318,0,4,6,True,False,False,False,164.0,33.6,62.4,113.5,77.51498779805966,194.0,0.0,0.0,0.0
2024-06-21 00:14:59.846316,105,73.5,0.257396449704142,0,4,6,False,True,False,False,194.0,164.0,33.6,116.275,75.24118442271718,0.0,0.0,0.0,73.5
2024-06-20 23:59:59.846316,166,166.0,0.8047337278106509,23,3,6,True,False,False,False,73.5,194.0,164.0,149.375,52.4044765899505,166.0,0.0,0.0,0.0
2024-06-20 23:44:59.846316,71,49.699999999999996,0.11656804733727807,23,3,6,False,True,False,False,166.0,73.5,194.0,120.8,69.9851889092733,0.0,0.0,0.0,49.699999999999996
2024-06-20 23:29:59.846316,87,52.199999999999996,0.13136094674556212,23,3,6,False,False,False,True,49.699999999999996,166.0,73.5,85.35,54.81693777170222,0.0,0.0,52.199999999999996,0.0
2024-06-20 23:14:59.846316,196,156.8,0.7502958579881657,23,3,6,False,False,True,False,52.199999999999996,49.699999999999996,166.0,106.175,63.8870031122659,0.0,156.8,0.0,0.0
2024-06-20 22:59:59.846316,183,128.1,0.580473372781065,22,3,6,False,True,False,False,156.8,52.199999999999996,49.699999999999996,96.69999999999999,54.120914010512976,0.0,0.0,0.0,128.1
2024-06-20 22:44:59.846316,146,146.0,0.6863905325443787,22,3,6,True,False,False,False,128.1,156.8,52.199999999999996,120.775,47.22389049340745,146.0,0.0,0.0,0.0
2024-06-20 22:29:59.846316,193,135.1,0.6218934911242603,22,3,6,False,True,False,False,146.0,128.1,156.8,141.5,12.581202910162078,0.0,0.0,0.0,135.1
